flight_id,flight_number,origin_airport_code,destination_code,origin_city,destination_city,departure_time,arrival_time,departure_delay,arrival_delay,distance,aircraft_type,passenger_count,ticket_price,fuel_cost,crew_cost,operational_cost,revenue,date,region
137419,DL401,ATL,ORD,Atlanta,Chicago,31-01-2023 20:49,01-02-2023 06:46,31,25,7988,B787,151,694.66,7928.95721,2418.330999,70414.32438,104893.66,31-01-2023,North America
137420,UA301,JFK,LAX,New York,Los Angeles,19-10-2023 14:45,19-10-2023 23:52,0,10,2774,A350,145,504.19,,5375.209308,45481.48725,73107.55,19-10-2023,North America
137421,DL401,ATL,ORD,Atlanta,Chicago,16-04-2023 00:24,16-04-2023 02:25,17,25,1936,B737,232,551.22,,3666.785338,113760.4956,127883.04,16-04-2023,North America
137422,LH501,FRA,DEL,Frankfurt,Delhi,22-08-2023 20:16,23-08-2023 01:19,0,32,2422,B737,103,576.75,2007.579555,5199.031474,40042.75309,59405.25,22-08-2023,Europe
137423,AI101,DEL,LHR,Delhi,London,08-02-2023 14:43,08-02-2023 21:25,26,0,4860,A350,170,255.47,5377.854384,6384.936639,35451.38027,43429.9,08-02-2023,Asia
137424,AI101,,LHR,Delhi,London,20-03-2023 08:54,20-03-2023 18:06,,16,2986,A321,136,435.65,3304.467984,3781.010155,40255.83966,59248.4,20-03-2023,Asia
137425,AI101,DEL,LHR,Delhi,London,01-10-2023 12:53,01-10-2023 19:17,0,15,6495,A320,110,220.58,2671.529853,2957.746709,15590.82845,24263.8,01-10-2023,Asia
137426,LH501,FRA,DEL,Frankfurt,Delhi,03-02-2023 13:46,03-02-2023 22:45,10,0,2499,A350,247,549.81,4317.499904,3990.791846,103493.3881,135803.07,03-02-2023,Europe
137427,QF601,SYD,SIN,Sydney,Singapore,16-05-2023 03:31,16-05-2023 08:35,0,44,1191,B787,185,366.1,3134.5067,6215.98289,47625.4551,67728.5,16-05-2023,Australia
137428,UA301,,LAX,New York,Los Angeles,22-03-2023 07:30,22-03-2023 09:33,,9,1800,A320,213,226.57,8272.632426,6938.569383,37425.03462,48259.41,22-03-2023,North America
137429,QF601,SYD,SIN,Sydney,Singapore,16-08-2023 17:51,16-08-2023 21:35,0,0,6011,B787,167,108.74,,7465.906097,15296.39565,18159.58,16-08-2023,Australia
137430,AI102,DEL,DXB,Delhi,Dubai,16-07-2023 12:33,16-07-2023 18:23,53,51,9980,A320,212,761.35,9985.439149,3755.735775,121643.6038,161406.2,16-07-2023,Asia
137431,QF601,SYD,SIN,Sydney,Singapore,30-05-2023 01:47,30-05-2023 04:23,0,9,7189,B787,109,419.16,3515.544147,2649.057066,36426.15282,45688.44,30-05-2023,Australia
137432,SQ701,SIN,BLR,Singapore,Bangalore,20-02-2023 11:42,20-02-2023 19:23,47,11,5619,A350,200,359.18,7031.426785,6661.134567,54217.12553,71836,20-02-2023,Asia
137433,UA301,JFK,LAX,New York,Los Angeles,11-11-2023 10:49,11-11-2023 19:54,23,4,5228,A320,197,696.29,6877.89074,2834.878114,104095.2787,137169.13,11-11-2023,North America
137434,AI102,DEL,DXB,Delhi,Dubai,26-10-2023 04:10,26-10-2023 09:30,20,34,3944,A350,201,705.97,3485.835805,5648.872218,112039.0268,141899.97,26-10-2023,Asia
137435,AI102,DEL,DXB,Delhi,Dubai,28-03-2023 11:01,28-03-2023 18:36,20,0,3965,B777,91,771.2,4624.564731,4022.906954,51625.07255,70179.2,28-03-2023,Asia
137436,SQ701,SIN,BLR,Singapore,Bangalore,30-06-2023 22:06,30-06-2023 23:13,0,21,5063,A321,242,684.64,2463.48999,6534.401313,134581.4836,165682.88,30-06-2023,Asia
137437,AI102,DEL,DXB,Delhi,Dubai,31-08-2023 15:23,31-08-2023 18:18,8,0,1174,A321,186,465.1,4465.702543,6560.072237,67631.81153,86508.6,31-08-2023,Asia
137438,AI101,DEL,LHR,Delhi,London,07-02-2023 09:21,07-02-2023 11:55,0,0,3385,A350,116,558.71,2731.124797,2946.474276,41121.99844,64810.36,07-02-2023,Asia
137439,AI102,DEL,DXB,Delhi,Dubai,14-09-2023 22:14,15-09-2023 05:38,0,16,2768,A320,204,624.67,8534.942084,3260.603941,101160.3693,127432.68,14-09-2023,Asia
137440,AI101,DEL,LHR,Delhi,London,29-08-2023 17:52,30-08-2023 03:18,0,11,9404,B787,80,376.52,,6224.094389,20455.56982,30121.6,29-08-2023,Asia
137441,AI101,DEL,LHR,Delhi,London,18-01-2023 03:31,18-01-2023 10:53,13,21,7324,A320,166,109.67,7357.588823,4456.96039,15432.64576,18205.22,18-01-2023,Asia
137442,LH501,FRA,DEL,Frankfurt,Delhi,20-12-2023 15:00,20-12-2023 21:22,0,37,9442,B737,189,128.57,3753.526153,3482.583959,17358.45362,24299.73,20-12-2023,Europe
137443,QF601,SYD,SIN,Sydney,Singapore,01-08-2023 01:31,01-08-2023 04:02,0,2,9637,B777,172,478.52,4845.672663,3034.512379,68853.88135,82305.44,01-08-2023,Australia
137444,EK201,DXB,LHR,Dubai,London,30-04-2023 04:27,30-04-2023 08:46,1,0,9964,A321,154,232.98,3966.506087,6286.012044,30803.53314,35878.92,30-04-2023,Middle East
137445,UA301,JFK,,New York,Los Angeles,22-07-2023 21:25,22-07-2023 23:11,0,,8150,A350,87,625.4,7463.167229,5973.475712,35516.77089,54409.8,22-07-2023,North America
137446,DL401,ATL,ORD,Atlanta,Chicago,23-03-2023 22:21,24-03-2023 03:29,26,16,8564,A350,206,718.45,6832.598762,3435.262233,112060.2579,148000.7,23-03-2023,North America
137447,EK201,DXB,LHR,Dubai,London,29-07-2023 15:30,29-07-2023 21:12,0,0,9937,A321,99,251.57,7876.486675,6164.177192,17085.33525,24905.43,29-07-2023,Middle East
137448,DL401,ATL,ORD,Atlanta,Chicago,06-06-2023 16:24,07-06-2023 01:05,3,3,9161,A350,216,244.57,8677.221738,5235.073103,47130.14147,52827.12,06-06-2023,North America
137449,AI101,DEL,LHR,Delhi,London,16-04-2023 20:05,16-04-2023 22:11,25,0,5549,A320,146,703.45,8789.221505,6175.145602,83148.17514,102703.7,16-04-2023,Asia
137450,QF601,SYD,SIN,Sydney,Singapore,27-01-2023 22:41,28-01-2023 05:57,0,10,3549,A350,117,780.39,2890.613263,7604.70072,55042.48231,91305.63,27-01-2023,Australia
137451,QF601,SYD,SIN,Sydney,Singapore,11-04-2023 11:09,11-04-2023 15:20,10,17,8147,A350,104,379.25,9035.834524,2597.471471,33388.20921,39442,11-04-2023,Australia
137452,UA301,JFK,LAX,New York,Los Angeles,29-10-2023 21:20,29-10-2023 22:25,37,0,5533,A350,163,559.8,9340.775129,2498.920209,69963.88486,91247.4,29-10-2023,North America
137453,DL401,ATL,ORD,Atlanta,Chicago,13-03-2023 17:17,13-03-2023 20:57,28,10,8465,A320,182,527.12,8409.622171,6824.479736,75874.68248,95935.84,13-03-2023,North America
137454,UA301,JFK,LAX,New York,Los Angeles,17-04-2023 05:43,17-04-2023 09:58,30,30,9676,A321,185,540.93,8793.401202,3762.840467,62714.55819,100072.05,17-04-2023,North America
137455,SQ701,SIN,BLR,Singapore,Bangalore,31-01-2023 15:29,31-01-2023 17:01,0,43,3022,B777,164,170.6,3998.769689,5789.483218,17298.62492,27978.4,31-01-2023,Asia
137456,AI102,DEL,DXB,Delhi,Dubai,18-09-2023 17:56,18-09-2023 19:18,13,0,4410,B787,177,286.28,3550.049665,5225.163288,36485.73862,50671.56,18-09-2023,Asia
137457,UA301,JFK,LAX,New York,Los Angeles,03-09-2023 01:34,03-09-2023 05:33,0,34,7942,B737,240,242.92,7867.038184,5945.109088,46750.67347,58300.8,03-09-2023,North America
137458,QF601,SYD,SIN,Sydney,Singapore,22-02-2023 04:51,22-02-2023 06:22,36,27,9012,A321,184,585.11,5987.391345,6022.060303,69639.2406,107660.24,22-02-2023,Australia
137459,AI102,DEL,DXB,Delhi,Dubai,11-05-2023 12:14,11-05-2023 15:44,0,1,7141,A320,216,261,7158.982712,3949.449403,40505.41312,56376,11-05-2023,Asia
137460,AI101,DEL,LHR,Delhi,London,12-03-2023 00:47,12-03-2023 09:39,0,2,3275,A350,83,200.46,5482.948882,5932.23188,10755.62173,16638.18,12-03-2023,Asia
137461,SQ701,SIN,BLR,Singapore,Bangalore,25-04-2023 09:29,25-04-2023 12:13,13,35,310,A321,144,402.71,8637.666193,3476.510452,37730.67834,57990.24,25-04-2023,Asia
137462,EK201,DXB,,Dubai,London,25-02-2023 15:51,26-02-2023 00:59,4,,1829,B777,81,627.55,5340.234353,6282.10538,42815.76341,50831.55,25-02-2023,Middle East
137463,AI102,DEL,DXB,Delhi,Dubai,06-07-2023 19:12,06-07-2023 23:59,15,23,3359,A350,191,,7942.434796,4905.069194,14054.99519,23026.96,06-07-2023,Asia
137464,SQ701,SIN,BLR,Singapore,Bangalore,24-01-2023 05:45,24-01-2023 12:19,41,0,6928,B777,169,647.36,7365.886609,6944.237954,88807.21447,109403.84,24-01-2023,Asia
137465,DL401,ATL,ORD,Atlanta,Chicago,03-04-2023 00:57,03-04-2023 04:21,6,10,3438,B737,108,762.17,6827.521524,5700.619815,56494.89954,82314.36,03-04-2023,North America
137466,EK201,,LHR,Dubai,London,13-04-2023 06:58,13-04-2023 10:51,4,0,6364,B787,218,335.51,7374.631284,,44350.90557,73141.18,13-04-2023,Middle East
137467,AI101,DEL,LHR,Delhi,London,25-10-2023 23:17,26-10-2023 03:00,4,0,8361,B737,181,421.47,9082.296986,6910.594657,61500.78694,76286.07,25-10-2023,Asia
137468,LH501,FRA,DEL,Frankfurt,Delhi,05-01-2023 07:15,05-01-2023 08:56,0,0,2914,B787,244,722.76,,6878.829594,137924.421,176353.44,05-01-2023,Europe
137469,SQ701,SIN,,Singapore,Bangalore,26-11-2023 01:35,26-11-2023 06:58,10,,4888,B737,137,741.17,4974.431504,4274.120555,82336.33757,101540.29,26-11-2023,Asia
137470,SQ701,SIN,BLR,Singapore,Bangalore,07-02-2023 03:08,07-02-2023 07:44,0,8,6248,A321,198,302.49,7790.521995,4078.928825,36306.97323,59893.02,07-02-2023,Asia
137471,DL401,ATL,ORD,Atlanta,Chicago,17-02-2023 07:25,17-02-2023 08:33,0,2,4147,B777,100,584.21,5680.891129,7453.935803,44065.69253,58421,17-02-2023,North America
137472,EK201,DXB,LHR,Dubai,London,07-12-2023 13:52,07-12-2023 15:34,13,25,9817,A321,101,469.66,7815.691302,5411.598113,28920.02544,47435.66,07-12-2023,Middle East
137473,LH501,FRA,,Frankfurt,Delhi,27-03-2023 05:30,27-03-2023 14:06,22,,2996,A320,,101.71,7132.634712,5426.664063,15084.03831,19223.19,27-03-2023,Europe
137474,SQ701,SIN,,Singapore,Bangalore,20-01-2023 05:32,20-01-2023 10:13,0,,4136,A320,238,632.17,9447.523657,7388.086616,102050.6748,150456.46,20-01-2023,Asia
137475,DL401,ATL,,Atlanta,Chicago,11-05-2023 17:35,11-05-2023 22:52,15,,7582,A321,230,482.31,2472.159525,5651.534966,97148.54296,110931.3,11-05-2023,North America
137476,DL401,ATL,ORD,Atlanta,Chicago,23-09-2023 08:49,23-09-2023 11:32,12,64,574,A321,173,265.11,7680.328256,7513.312253,34615.36971,45864.03,23-09-2023,North America
137477,EK201,DXB,LHR,Dubai,London,25-09-2023 11:57,25-09-2023 18:29,12,9,4370,A321,94,403.59,5923.885189,7711.580431,23454.21875,37937.46,25-09-2023,Middle East
137478,AI102,DEL,DXB,Delhi,Dubai,19-02-2023 10:36,19-02-2023 18:35,27,4,9873,B787,86,361.3,2120.114469,3422.327445,23283.52445,31071.8,19-02-2023,Asia
137479,QF601,SYD,SIN,Sydney,Singapore,04-06-2023 15:24,04-06-2023 23:53,0,33,3441,A320,223,446.69,3182.149234,5906.155353,66004.7147,99611.87,04-06-2023,Australia
137480,QF601,SYD,SIN,Sydney,Singapore,28-07-2023 03:01,28-07-2023 04:32,0,8,894,B737,130,619.2,9316.095987,7784.220402,51267.76084,80496,28-07-2023,Australia
137481,SQ701,SIN,BLR,Singapore,Bangalore,04-08-2023 17:27,05-08-2023 00:39,8,0,2323,B777,111,491.58,5720.519913,6222.428833,41628.01986,54565.38,04-08-2023,Asia
137482,LH501,FRA,DEL,Frankfurt,Delhi,30-01-2023 10:24,30-01-2023 18:47,0,5,1789,B737,176,381.86,,7883.460733,50728.2412,67207.36,30-01-2023,Europe
137483,QF601,SYD,SIN,Sydney,Singapore,31-07-2023 23:39,01-08-2023 01:16,17,26,6952,A350,199,586.51,2676.322618,3096.69458,89836.14233,116715.49,31-07-2023,Australia
137484,AI102,DEL,DXB,Delhi,Dubai,26-07-2023 15:48,26-07-2023 23:43,0,0,1878,B777,168,542.09,8358.070329,7107.735431,68935.02933,91071.12,26-07-2023,Asia
137485,SQ701,SIN,BLR,Singapore,Bangalore,29-04-2023 21:57,30-04-2023 00:11,40,0,2222,B777,247,114.83,6065.675024,2571.810324,20087.60974,28363.01,29-04-2023,Asia
137486,UA301,JFK,LAX,New York,Los Angeles,16-08-2023 19:58,16-08-2023 22:06,3,29,1969,A321,202,396.73,7220.289151,7460.432345,63242.19405,80139.46,16-08-2023,North America
137487,QF601,SYD,SIN,Sydney,Singapore,29-10-2023 22:13,30-10-2023 03:49,0,0,6725,A350,155,424.72,4582.891793,4103.318466,50784.09827,65831.6,29-10-2023,Australia
137488,UA301,,LAX,New York,Los Angeles,21-06-2023 13:04,21-06-2023 18:18,37,0,934,A321,95,399.21,6004.572078,7080.383066,23047.52773,37924.95,21-06-2023,North America
137489,AI101,DEL,LHR,Delhi,London,16-06-2023 11:50,16-06-2023 17:52,0,0,748,A320,242,235.96,8482.596453,3730.641646,41122.37386,57102.32,16-06-2023,Asia
137490,LH501,FRA,DEL,Frankfurt,Delhi,23-11-2023 22:54,24-11-2023 06:32,3,0,1683,A350,221,149.03,7215.268635,2206.892062,22885.86204,32935.63,23-11-2023,Europe
137491,LH501,FRA,DEL,Frankfurt,Delhi,27-04-2023 19:49,27-04-2023 22:13,12,30,3697,A350,123,,2162.986185,4784.381618,18406.51652,27986.19,27-04-2023,Europe
137492,LH501,FRA,DEL,Frankfurt,Delhi,07-05-2023 05:00,07-05-2023 08:31,0,0,5324,B777,117,676.42,5661.386865,3421.681459,61066.89583,79141.14,07-05-2023,Europe
137493,UA301,JFK,LAX,New York,Los Angeles,07-03-2023 02:09,07-03-2023 09:05,10,36,421,B787,143,508.68,,4615.498194,52677.13581,72741.24,07-03-2023,North America
137494,SQ701,SIN,BLR,Singapore,Bangalore,11-01-2023 05:35,11-01-2023 15:12,4,0,4564,A350,163,495,4950.4628,2705.355712,72053.41144,80685,11-01-2023,Asia
137495,AI102,DEL,DXB,Delhi,Dubai,08-08-2023 18:58,09-08-2023 02:24,0,0,4979,B777,93,156.07,5158.711375,4447.374454,11570.24529,14514.51,08-08-2023,Asia
137496,AI102,DEL,DXB,Delhi,Dubai,21-06-2023 22:43,22-06-2023 03:31,0,0,979,B787,186,224.92,6203.501634,7265.032361,32753.56649,41835.12,21-06-2023,Asia
137497,UA301,JFK,LAX,New York,Los Angeles,04-11-2023 04:32,04-11-2023 11:11,11,3,3853,A320,184,354.14,3099.841854,7512.117883,45652.27627,65161.76,04-11-2023,North America
137498,SQ701,SIN,BLR,Singapore,Bangalore,25-04-2023 12:18,25-04-2023 20:50,38,11,4482,B777,205,262.12,3068.879009,7179.076599,43637.68861,53734.6,25-04-2023,Asia
137499,AI102,DEL,DXB,Delhi,Dubai,30-12-2023 04:32,30-12-2023 12:14,30,4,5668,A320,234,767.27,6556.120246,2117.051313,111891.9781,179541.18,30-12-2023,Asia
137500,LH501,FRA,DEL,Frankfurt,Delhi,16-09-2023 10:06,16-09-2023 11:19,0,19,5174,B787,226,711.91,5991.995593,2905.333066,130297.4191,160891.66,16-09-2023,Europe
137501,UA301,JFK,,New York,Los Angeles,18-03-2023 00:19,18-03-2023 09:12,0,,641,B777,222,,8841.819943,7863.216843,100076.1433,149663.52,18-03-2023,North America
137502,EK201,DXB,LHR,Dubai,London,18-06-2023 17:25,19-06-2023 03:23,0,21,1441,B737,85,521.26,8425.285771,6494.589684,39673.1589,44307.1,18-06-2023,Middle East
137503,EK201,DXB,LHR,Dubai,London,24-06-2023 12:45,24-06-2023 13:59,17,0,3925,B737,102,629.93,6935.692347,5102.007182,51772.97469,64252.86,24-06-2023,Middle East
137504,DL401,ATL,ORD,Atlanta,Chicago,23-01-2023 18:36,24-01-2023 00:57,34,42,9422,A350,152,551.67,7051.999449,3154.228845,67888.85558,83853.84,23-01-2023,North America
137505,QF601,SYD,SIN,Sydney,Singapore,30-12-2023 10:49,30-12-2023 19:41,0,0,3647,B737,236,703.55,7908.899758,2440.522056,125506.5225,166037.8,30-12-2023,Australia
137506,AI101,DEL,LHR,Delhi,London,18-06-2023 11:42,18-06-2023 19:34,11,23,2143,A320,103,257.08,2645.414724,2384.745912,19381.91345,26479.24,18-06-2023,Asia
137507,QF601,SYD,SIN,Sydney,Singapore,09-01-2023 06:07,09-01-2023 11:19,34,1,6651,B787,171,172.15,4975.857797,4700.274491,22468.33848,29437.65,09-01-2023,Australia
137508,LH501,FRA,DEL,Frankfurt,Delhi,22-01-2023 05:53,22-01-2023 13:48,12,1,1693,B777,96,752.64,9522.105048,7309.202786,43976.49929,72253.44,22-01-2023,Europe
137509,AI101,DEL,LHR,Delhi,London,01-08-2023 07:16,01-08-2023 14:28,1,0,6451,A350,129,341.57,8288.706842,5322.035497,34503.39907,44062.53,01-08-2023,Asia
137510,AI102,DEL,DXB,Delhi,Dubai,26-04-2023 17:42,26-04-2023 18:43,0,23,446,B737,134,110.94,8727.691647,5822.572529,11846.45662,14865.96,26-04-2023,Asia
137511,QF601,SYD,SIN,Sydney,Singapore,12-07-2023 16:28,12-07-2023 19:06,12,35,3254,B737,130,345.98,,5380.148447,40133.20405,44977.4,12-07-2023,Australia
137512,SQ701,SIN,BLR,Singapore,Bangalore,16-12-2023 04:18,16-12-2023 09:49,26,0,7657,B787,,445.53,7571.32728,4619.976043,85201.6268,110491.44,16-12-2023,Asia
137513,EK201,DXB,LHR,Dubai,London,21-04-2023 06:46,21-04-2023 13:12,0,41,3610,A320,157,211.7,4435.058037,,27604.58201,33236.9,21-04-2023,Middle East
137514,DL401,ATL,ORD,Atlanta,Chicago,20-05-2023 19:49,21-05-2023 05:42,0,1,7284,B737,233,378.35,9035.620505,4634.853704,54292.18846,88155.55,20-05-2023,North America
137515,UA301,JFK,LAX,New York,Los Angeles,02-10-2023 23:35,03-10-2023 08:35,3,0,8846,A321,198,375.9,9085.396731,4482.097691,51731.44899,74428.2,02-10-2023,North America
137516,QF601,SYD,SIN,Sydney,Singapore,22-10-2023 06:40,22-10-2023 12:37,0,0,7902,B737,215,463.9,,4774.262391,81038.73347,99738.5,22-10-2023,Australia
137517,LH501,FRA,DEL,Frankfurt,Delhi,24-10-2023 04:11,24-10-2023 10:42,0,7,6883,A321,114,581.57,9298.452339,4109.289722,53147.33733,66298.98,24-10-2023,Europe
137518,AI102,DEL,DXB,Delhi,Dubai,23-04-2023 13:46,23-04-2023 16:29,16,0,5487,B787,113,356.61,,7896.783064,29655.31735,40296.93,23-04-2023,Asia
137519,DL401,ATL,ORD,Atlanta,Chicago,01-04-2023 06:45,01-04-2023 08:02,0,0,2225,B737,227,349.48,2102.8264,3005.655845,62763.28706,79331.96,01-04-2023,North America
137520,EK201,DXB,LHR,Dubai,London,23-05-2023 11:40,23-05-2023 18:48,13,8,7814,B737,148,718.09,6608.957273,2239.239861,78162.8779,106277.32,23-05-2023,Middle East
137521,LH501,FRA,DEL,Frankfurt,Delhi,29-06-2023 16:41,29-06-2023 23:12,17,0,9973,B777,129,687.85,3020.800946,7579.289795,69526.19762,88732.65,29-06-2023,Europe
137522,UA301,JFK,LAX,New York,Los Angeles,06-03-2023 06:44,06-03-2023 15:21,0,7,4967,A350,124,116.04,,5950.474289,10771.95602,14388.96,06-03-2023,North America
137523,SQ701,SIN,BLR,Singapore,Bangalore,02-09-2023 21:06,03-09-2023 05:33,20,0,4396,B737,215,227.88,3724.460254,3470.848207,40514.96566,48994.2,02-09-2023,Asia
137524,SQ701,SIN,BLR,Singapore,Bangalore,10-01-2023 10:56,10-01-2023 17:15,0,0,7935,B737,141,284.4,7154.36079,3626.699306,32764.59439,40100.4,10-01-2023,Asia
137525,QF601,SYD,SIN,Sydney,Singapore,07-11-2023 07:11,07-11-2023 15:37,0,0,3031,B737,118,386.67,,5071.143405,38538.39742,45627.06,07-11-2023,Australia
137526,UA301,JFK,LAX,New York,Los Angeles,24-02-2023 11:37,24-02-2023 16:42,0,22,4404,A320,126,672.64,3301.908016,3503.269768,72909.56812,84752.64,24-02-2023,North America
137527,AI102,DEL,DXB,Delhi,Dubai,22-09-2023 20:00,22-09-2023 23:34,10,30,9987,B737,206,167.67,7935.341632,2220.077323,22497.2549,34540.02,22-09-2023,Asia
137528,AI101,DEL,LHR,Delhi,London,02-09-2023 15:23,02-09-2023 23:15,35,8,417,B787,119,330.16,3822.309931,4936.525065,32720.42726,39289.04,02-09-2023,Asia
137529,SQ701,SIN,,Singapore,Bangalore,22-06-2023 12:28,22-06-2023 21:33,0,,8483,A321,142,563.52,3417.350917,2627.705768,61248.33102,80019.84,22-06-2023,Asia
137530,QF601,SYD,SIN,Sydney,Singapore,28-09-2023 15:52,28-09-2023 23:14,32,19,6198,B777,125,757.75,4473.203505,2441.319616,65845.87253,94718.75,28-09-2023,Australia
137531,SQ701,SIN,BLR,Singapore,Bangalore,24-01-2023 23:46,25-01-2023 02:18,16,3,737,B737,99,773.87,9439.093509,6997.777759,54852.5783,76613.13,24-01-2023,Asia
137532,AI101,DEL,LHR,Delhi,London,16-05-2023 06:10,16-05-2023 12:59,0,19,5941,B737,243,717.37,9646.456868,7281.380554,121463.199,174320.91,16-05-2023,Asia
137533,QF601,SYD,,Sydney,Singapore,10-10-2023 10:34,10-10-2023 14:17,6,,1415,B737,153,760.98,9756.41125,,72821.46317,116429.94,10-10-2023,Australia
137534,SQ701,SIN,BLR,Singapore,Bangalore,01-10-2023 04:34,01-10-2023 06:58,0,43,1744,A321,207,196.81,3444.509568,2369.041698,29512.0286,40739.67,01-10-2023,Asia
137535,AI101,DEL,LHR,Delhi,London,22-07-2023 06:33,22-07-2023 15:18,14,1,3392,A321,157,694.03,,7930.117578,69003.50867,108962.71,22-07-2023,Asia
137536,DL401,ATL,ORD,Atlanta,Chicago,15-12-2023 02:55,15-12-2023 07:51,0,0,7760,A321,116,492.7,3695.962632,6186.125645,39846.09591,57153.2,15-12-2023,North America
137537,DL401,ATL,ORD,Atlanta,Chicago,05-02-2023 17:01,05-02-2023 19:33,22,,4165,A321,89,208.7,,3965.40069,14445.26259,18574.3,05-02-2023,North America
137538,AI101,DEL,LHR,Delhi,London,24-06-2023 16:28,25-06-2023 01:10,1,0,8764,B787,185,433.71,4181.165392,4714.262538,65091.22245,80236.35,24-06-2023,Asia
137539,EK201,DXB,LHR,Dubai,London,29-12-2023 09:40,29-12-2023 15:03,0,2,3219,A350,202,183.01,6184.527016,3983.781318,27660.56071,36968.02,29-12-2023,Middle East
137540,LH501,FRA,DEL,Frankfurt,Delhi,25-12-2023 14:21,25-12-2023 16:10,11,0,4375,A350,137,336.06,8332.590656,6326.298553,40328.67863,46040.22,25-12-2023,Europe
137541,EK201,DXB,LHR,Dubai,London,18-06-2023 18:25,19-06-2023 04:09,16,0,3170,A320,150,377.18,7443.037225,6945.163298,36910.98424,56577,18-06-2023,Middle East
137542,AI102,DEL,DXB,Delhi,Dubai,02-02-2023 02:00,02-02-2023 09:16,1,14,9738,B787,110,652.91,5719.397149,4496.566456,61357.2859,71820.1,02-02-2023,Asia
137543,DL401,ATL,ORD,Atlanta,Chicago,20-01-2023 17:47,21-01-2023 03:14,9,0,589,B777,141,662.26,9324.553146,4767.404864,66802.14713,93378.66,20-01-2023,North America
137544,DL401,,,Atlanta,Chicago,28-01-2023 10:04,28-01-2023 13:15,,,3987,B777,185,367.66,8717.068055,2893.848675,42594.59566,68017.1,28-01-2023,North America
137545,LH501,FRA,DEL,Frankfurt,Delhi,10-03-2023 02:30,10-03-2023 10:40,23,15,2656,B737,191,452.77,4584.654743,7498.947671,72150.36757,86479.07,10-03-2023,Europe
137546,AI101,DEL,LHR,Delhi,London,10-12-2023 17:46,10-12-2023 21:55,5,3,5048,B737,167,377.47,7377.952771,2517.352712,40698.07962,63037.49,10-12-2023,Asia
137547,LH501,FRA,DEL,Frankfurt,Delhi,16-11-2023 04:46,16-11-2023 07:59,7,18,1070,A320,198,511.05,4391.357064,7138.322746,61018.88896,101187.9,16-11-2023,Europe
137548,UA301,JFK,,New York,Los Angeles,12-02-2023 07:15,12-02-2023 14:16,7,,8995,B737,150,678.02,8726.523441,7102.514935,74448.98969,101703,12-02-2023,North America
137549,DL401,ATL,ORD,Atlanta,Chicago,13-09-2023 14:25,13-09-2023 16:10,36,0,8678,B777,132,147.7,6741.721708,2063.611984,14093.10317,19496.4,13-09-2023,North America
137550,QF601,SYD,SIN,Sydney,Singapore,21-07-2023 00:27,21-07-2023 04:07,6,,468,B787,172,704.01,6667.836805,,72959.96507,121089.72,21-07-2023,Australia
137551,LH501,FRA,DEL,Frankfurt,Delhi,02-10-2023 09:07,02-10-2023 18:20,2,6,9831,A321,117,231.75,6871.845152,2154.668249,20244.91063,27114.75,02-10-2023,Europe
137552,EK201,DXB,LHR,Dubai,London,20-03-2023 03:41,20-03-2023 12:25,0,0,8439,A350,195,334.32,6730.589037,4211.868566,41418.05064,65192.4,20-03-2023,Middle East
137553,AI102,DEL,DXB,Delhi,Dubai,20-05-2023 05:43,20-05-2023 11:49,0,15,9220,B777,167,279.3,,3151.574621,34471.28222,46643.1,20-05-2023,Asia
137554,DL401,ATL,ORD,Atlanta,Chicago,07-09-2023 12:55,07-09-2023 19:12,0,4,7417,A350,119,798.64,4964.257575,7418.02036,72970.74164,95038.16,07-09-2023,North America
137555,DL401,ATL,,Atlanta,Chicago,11-03-2023 09:20,11-03-2023 18:08,10,,2028,A350,228,625.13,,2684.875828,107566.2504,142529.64,11-03-2023,North America
137556,AI101,DEL,LHR,Delhi,London,07-05-2023 15:25,07-05-2023 19:57,4,12,3083,A320,249,389.32,5642.712832,4723.498378,86626.306,96940.68,07-05-2023,Asia
137557,LH501,FRA,DEL,Frankfurt,Delhi,09-06-2023 20:49,10-06-2023 00:34,0,5,2067,B737,153,272.03,2521.161048,7348.688497,31323.85776,41620.59,09-06-2023,Europe
