flight_id,airline,flight_number,origin_airport,destination_airport,origin_city,destination_city,departure_time,arrival_time,departure_delay,arrival_delay,distance,aircraft_type,passenger_count,ticket_price,fuel_cost,crew_cost,operational_cost,date,region
135513,American Airlines,AM1008,LAX,DOH,Los Angeles,Doha,8/12/2024 12:29,8/12/2024 21:33,24,20,3126,Airbus A321,210,323.42,11600.18,5920.01,31721.95,8/12/2024,North America
135514,IndiGo,IN9683,DEL,SIN,Delhi,Singapore,11/4/2024 8:03,11/4/2024 16:22,0,13,9229,Boeing 777,166,230.15,39023.76,7758.64,59646.71,11/4/2024,Asia
135515,Delta Air Lines,DE3993,SYD,BLR,Sydney,Bangalore,1/27/2024 5:41,1/27/2024 18:47,0,6,3411,Boeing 737,222,1176.96,10449.14,3714.68,26974.13,1/27/2024,Australia
135516,Qatar Airways,QA1268,SIN,CDG,Singapore,Paris,4/19/2023 15:09,4/19/2023 22:20,17,20,2954,Boeing 737 MAX,88,701.36,7638.61,6851.93,21790.34,4/19/2023,Asia
135517,Southwest Airlines,SO9231,JFK,DOH,New York,Doha,4/6/2023 18:30,4/7/2023 5:30,17,0,11387,Boeing 737,195,617.71,36428.93,6286.84,56726.48,4/6/2023,North America
135518,IndiGo,IN1735,BLR,CDG,Bangalore,Paris,10/4/2024 7:57,10/4/2024 13:42,16,47,11866,Airbus A350,101,799.68,32997.06,7083.61,43756.65,10/4/2024,Asia
135519,Qatar Airways,QA5349,ORD,CDG,Chicago,Paris,7/3/2023 2:49,7/3/2023 9:32,17,0,4129,Boeing 777,293,1166.08,16454.98,2388.3,26964.23,7/3/2023,North America
135520,American Airlines,AM3842,BLR,ATL,Bangalore,Atlanta,11/1/2024 17:14,11/1/2024 21:32,0,0,4079,Boeing 737 MAX,243,957.6,12963.81,5200.58,26880.15,11/1/2024,Asia
135521,American Airlines,AM3790,BLR,DOH,Bangalore,Doha,3/14/2023 17:36,3/15/2023 1:41,0,9,2878,Airbus A350,96,296.76,8967.39,3666.99,24775.16,3/14/2023,Asia
135522,Delta Air Lines,DE1836,LHR,ORD,London,Chicago,4/24/2024 18:13,4/24/2024 20:31,2,2,11028,Boeing 737,122,279.4,31972.33,5449.34,51397.05,4/24/2024,Europe
135523,American Airlines,AM4796,LHR,JFK,London,New York,7/15/2024 6:37,7/15/2024 8:30,7,0,5525,Boeing 787,156,1121.02,14333.58,5391.37,25910.26,7/15/2024,Europe
135524,IndiGo,IN9023,DXB,SYD,Dubai,Sydney,11/28/2024 17:59,11/28/2024 23:29,27,11,484,Airbus A320,256,152.4,1424.54,3078.14,17819.41,11/28/2024,Middle East
135525,Lufthansa,LU9860,DOH,LAX,Doha,Los Angeles,10/15/2023 5:57,10/15/2023 13:17,0,16,9353,Airbus A321,152,877.04,29080.65,7133.12,40942.37,10/15/2023,Middle East
135526,Delta Air Lines,DE9840,ATL,JFK,Atlanta,New York,2/25/2024 12:49,2/25/2024 14:32,17,0,10405,Airbus A321,188,316.47,43810.05,7145.44,58245.48,2/25/2024,North America
135527,Southwest Airlines,SO4152,LAX,BLR,Los Angeles,Bangalore,5/1/2023 21:07,5/1/2023 22:22,6,4,2466,Boeing 737 MAX,150,598.68,9234.3,3819.61,24183.13,5/1/2023,North America
135528,United Airlines,UN3183,LAX,ATL,Los Angeles,Atlanta,9/18/2024 12:28,9/18/2024 23:24,0,0,7498,Boeing 737,215,349.69,30978.34,2397.55,46340.12,9/18/2024,North America
135529,Qatar Airways,QA7001,LHR,DEL,London,Delhi,7/13/2024 18:45,7/14/2024 1:04,0,30,2296,Boeing 737 MAX,140,854.16,8908.41,2921.66,18954.35,7/13/2024,Europe
135530,Emirates,EM9052,SYD,CDG,Sydney,Paris,4/28/2024 13:04,4/28/2024 16:08,0,24,2604,Airbus A320,105,544.21,11182.18,4178.88,29390.73,4/28/2024,Australia
135531,Delta Air Lines,DE437,LAX,CDG,Los Angeles,Paris,8/14/2023 10:16,8/14/2023 22:15,9,11,8530,Boeing 737 MAX,199,391.66,25001.22,5097.51,41543.59,8/14/2023,North America
135532,Delta Air Lines,DE3930,ATL,CDG,Atlanta,Paris,3/9/2024 0:19,3/9/2024 13:13,0,28,757,Boeing 737 MAX,126,1039.33,3221.26,4912.05,18842.73,3/9/2024,North America
135533,Southwest Airlines,SO3697,LHR,SYD,London,Sydney,9/1/2024 1:49,9/1/2024 11:15,51,0,9572,Airbus A320,232,531.31,39129.77,2977.01,54920.21,9/1/2024,Europe
135534,Lufthansa,LU1233,SYD,ORD,Sydney,Chicago,10/30/2023 22:56,10/31/2023 12:24,36,0,2055,Airbus A350,120,1078.48,7926.07,4930.31,16405.39,10/30/2023,Australia
135535,Lufthansa,LU7782,ORD,SYD,Chicago,Sydney,3/22/2024 1:50,3/22/2024 16:44,8,0,6760,Boeing 787,133,1186.51,26350.8,7684.4,43943.73,3/22/2024,North America
135536,Lufthansa,LU9860,ATL,LHR,Atlanta,London,3/10/2024 0:20,3/10/2024 8:28,17,4,2027,Airbus A350,119,871.83,8740.72,2719.14,24335.76,3/10/2024,North America
135537,American Airlines,AM2573,SYD,LAX,Sydney,Los Angeles,10/3/2023 16:47,10/3/2023 20:31,8,31,1226,Boeing 737 MAX,254,972.79,3726.37,6455.87,13479.03,10/3/2023,Australia
135538,Southwest Airlines,SO373,SYD,DXB,Sydney,Dubai,11/18/2023 19:42,11/19/2023 7:46,34,4,3548,Boeing 777,160,195.74,13630.36,6500.36,32941.79,11/18/2023,Australia
135539,American Airlines,AM3224,LAX,JFK,Los Angeles,New York,5/22/2023 21:29,5/23/2023 4:48,32,28,9850,Airbus A321,241,204.54,26283.73,7225.59,43500.62,5/22/2023,North America
135540,IndiGo,IN180,DXB,LAX,Dubai,Los Angeles,3/6/2024 18:15,3/7/2024 8:38,32,10,5740,Airbus A321,124,838.65,15186.63,2842.48,25114.53,3/6/2024,Middle East
135541,IndiGo,IN1741,ATL,DXB,Atlanta,Dubai,5/11/2023 21:25,5/12/2023 2:02,16,2,7208,Boeing 737 MAX,155,138.56,24975.58,6776.06,37710.59,5/11/2023,North America
135542,United Airlines,UN5282,SIN,SYD,Singapore,Sydney,7/6/2024 19:32,7/7/2024 8:16,56,15,3251,Airbus A321,216,1194.35,8146.58,3232.05,25006.81,7/6/2024,Asia
135543,IndiGo,IN1456,CDG,JFK,Paris,New York,2/3/2023 13:56,2/3/2023 19:17,8,17,8457,Boeing 737 MAX,194,292.28,30139.04,3881.73,47254.18,2/3/2023,Europe
135544,American Airlines,AM457,JFK,CDG,New York,Paris,11/3/2024 6:39,11/3/2024 11:08,15,45,9406,Airbus A321,107,323.19,32631.18,3313.2,42530.17,11/3/2024,North America
135545,Qatar Airways,QA1989,ORD,DOH,Chicago,Doha,5/16/2023 11:16,5/16/2023 17:47,9,21,4870,Boeing 737,297,642.09,21863.75,5702.58,36587.34,5/16/2023,North America
135546,United Airlines,UN7200,ATL,SYD,Atlanta,Sydney,2/28/2023 9:34,2/28/2023 12:41,7,0,4689,Boeing 787,247,1192.53,12573.33,3038.09,27722.67,2/28/2023,North America
135547,Lufthansa,LU6269,DXB,DOH,Dubai,Doha,1/5/2023 10:18,1/5/2023 23:47,10,23,5478,Airbus A320,174,192.71,15920.04,5964.33,33192.44,1/5/2023,Middle East
135548,IndiGo,IN8166,ORD,SIN,Chicago,Singapore,3/30/2023 16:14,3/30/2023 20:12,12,0,4674,Boeing 737,212,1178.12,12400.96,5170.71,24307.64,3/30/2023,North America
135549,United Airlines,UN5086,SIN,CDG,Singapore,Paris,9/14/2023 19:50,9/14/2023 22:41,41,0,8208,Airbus A321,118,568.72,33227.05,7908.3,49650.1,9/14/2023,Asia
135550,IndiGo,IN2598,DOH,LHR,Doha,London,11/26/2024 19:56,11/27/2024 5:45,0,0,6737,Airbus A320,147,981.24,23354.17,5983.66,32540.64,11/26/2024,Middle East
135551,Emirates,EM8728,DXB,DEL,Dubai,Delhi,8/26/2023 18:13,8/27/2023 4:03,0,8,1445,Boeing 777,185,473.09,4217.75,5230.37,17580.97,8/26/2023,Middle East
135552,Lufthansa,LU7298,LHR,BLR,London,Bangalore,9/17/2024 12:53,9/18/2024 0:17,22,0,1136,Airbus A350,290,476.6,2960.43,2092.63,19569.52,9/17/2024,Europe
135553,United Airlines,UN6290,BLR,ORD,Bangalore,Chicago,11/25/2024 20:32,11/26/2024 10:12,21,21,1923,Boeing 787,140,794.95,6882.08,2179.32,12223.6,11/25/2024,Asia
135554,Emirates,EM9624,SYD,BLR,Sydney,Bangalore,10/14/2023 9:02,10/14/2023 22:23,3,0,3369,Airbus A320,280,1142.69,13091.1,5291.39,22749.36,10/14/2023,Australia
135555,American Airlines,AM9306,LAX,ATL,Los Angeles,Atlanta,11/26/2024 23:07,11/27/2024 12:29,40,0,1105,Boeing 737 MAX,190,998.82,4032.91,3412.65,14636.22,11/26/2024,North America
135556,United Airlines,UN9608,ATL,LAX,Atlanta,Los Angeles,11/28/2023 10:56,11/28/2023 18:30,0,0,9446,Boeing 787,122,616.48,24106.18,2247.78,30234.5,11/28/2023,North America
135557,United Airlines,UN2736,DXB,SIN,Dubai,Singapore,9/23/2024 14:54,9/23/2024 19:08,21,21,2349,Airbus A321,270,300.12,9716.88,4190.48,25619.31,9/23/2024,Middle East
135558,Qatar Airways,QA1304,ATL,LAX,Atlanta,Los Angeles,7/10/2024 0:00,7/10/2024 10:19,0,0,10085,Boeing 737 MAX,271,467.31,38277.76,6664.1,57839.19,7/10/2024,North America
135559,Emirates,EM3003,SIN,BLR,Singapore,Bangalore,2/10/2023 1:14,2/10/2023 12:48,16,17,1060,Boeing 777,181,999.04,3830.48,4443.16,17862.72,2/10/2023,Asia
135560,Lufthansa,LU1816,LAX,ATL,Los Angeles,Atlanta,10/29/2023 23:02,10/30/2023 11:37,32,26,6105,Boeing 737,189,344.91,19234.73,2972.51,29389.78,10/29/2023,North America
135561,Delta Air Lines,DE8215,DEL,ATL,Delhi,Atlanta,9/30/2024 23:13,10/1/2024 6:06,12,0,5059,Airbus A320,155,982.04,19120.44,6833.01,29752.76,9/30/2024,Asia
135562,United Airlines,UN4514,CDG,SYD,Paris,Sydney,6/28/2023 13:37,6/28/2023 18:34,0,3,2120,Boeing 737 MAX,120,861.03,6265.12,6183.85,23858.73,6/28/2023,Europe
135563,United Airlines,UN4639,ORD,SIN,Chicago,Singapore,7/27/2024 11:20,7/27/2024 18:05,0,27,5373,Airbus A350,119,620.6,15995.09,3548.56,34228.03,7/27/2024,North America
135564,Emirates,EM4493,ORD,SIN,Chicago,Singapore,10/3/2024 2:57,10/3/2024 6:19,30,0,8642,Airbus A321,161,366.34,29157.86,5090.34,44969.16,10/3/2024,North America
135565,IndiGo,IN1911,DXB,SIN,Dubai,Singapore,8/12/2023 22:27,8/13/2023 5:59,3,45,2699,Airbus A320,278,333.44,6916.3,5105.02,25674.16,8/12/2023,Middle East
135566,IndiGo,IN3427,CDG,BLR,Paris,Bangalore,12/8/2023 13:17,12/8/2023 22:05,33,11,1551,Airbus A350,270,147.19,4840.06,3481.13,12518.85,12/8/2023,Europe
135567,Lufthansa,LU6611,SIN,JFK,Singapore,New York,10/14/2024 4:44,10/14/2024 18:25,31,37,5952,Airbus A350,228,690.69,26324.44,2518.02,35569.92,10/14/2024,Asia
135568,IndiGo,IN9381,JFK,ATL,New York,Atlanta,4/28/2023 12:15,4/28/2023 19:33,11,0,5348,Airbus A320,99,1176.18,14938.74,3769.71,23075,4/28/2023,North America
135569,Emirates,EM4739,ATL,LAX,Atlanta,Los Angeles,8/29/2023 22:23,8/30/2023 12:24,27,24,10695,Airbus A350,206,505.87,39641.35,4683.84,47609.91,8/29/2023,North America
135570,Southwest Airlines,SO6292,CDG,ORD,Paris,Chicago,8/4/2024 5:14,8/4/2024 16:45,0,12,1880,Boeing 737,123,148.39,5042.08,5079.62,17271.05,8/4/2024,Europe
135571,Qatar Airways,QA4933,LAX,ATL,Los Angeles,Atlanta,6/9/2023 10:07,6/9/2023 22:37,0,0,9504,Airbus A320,140,927.1,25252.31,6511.51,35241.01,6/9/2023,North America
135572,Emirates,EM9425,DOH,LAX,Doha,Los Angeles,3/7/2023 1:23,3/7/2023 6:25,14,34,3045,Airbus A321,150,1114.3,11151.24,6395.92,29741.12,3/7/2023,Middle East
135573,Emirates,EM3820,ORD,DEL,Chicago,Delhi,9/2/2024 2:28,9/2/2024 4:53,16,11,9657,Boeing 737 MAX,151,95.6,38855.58,2983.18,46568.12,9/2/2024,North America
135574,American Airlines,AM5343,ORD,ATL,Chicago,Atlanta,5/6/2024 13:17,5/6/2024 23:56,0,19,5974,Boeing 787,181,754.49,15755.75,6197.75,29275.9,5/6/2024,North America
135575,American Airlines,AM8536,ATL,CDG,Atlanta,Paris,9/18/2024 8:54,9/18/2024 20:29,0,0,6223,Airbus A320,296,581.69,27057.24,5413.87,44967.65,9/18/2024,North America
135576,Emirates,EM9119,SIN,DEL,Singapore,Delhi,9/22/2024 10:12,9/23/2024 0:48,27,0,7073,Boeing 777,184,194.13,30002.93,6876.44,51178.19,9/22/2024,Asia
135577,United Airlines,UN8535,JFK,ATL,New York,Atlanta,5/20/2023 14:51,5/21/2023 0:20,5,0,2359,Boeing 777,173,503.43,9001.5,6355.23,23147.05,5/20/2023,North America
135578,Delta Air Lines,DE6538,DXB,DOH,Dubai,Doha,10/31/2024 1:26,10/31/2024 13:13,4,0,5383,Boeing 787,127,933.84,21054.57,7281.7,41193.42,10/31/2024,Middle East
135579,Lufthansa,LU670,DXB,ATL,Dubai,Atlanta,12/2/2023 14:32,12/2/2023 23:55,20,15,1195,Airbus A350,176,716.03,4268.87,5548.84,15887.73,12/2/2023,Middle East
135580,Southwest Airlines,SO539,JFK,LAX,New York,Los Angeles,5/18/2024 14:04,5/18/2024 20:30,53,12,4542,Boeing 777,170,1080.82,19330.54,2754.35,33367.08,5/18/2024,North America
135581,Qatar Airways,QA3688,DXB,ATL,Dubai,Atlanta,2/29/2024 7:01,2/29/2024 17:43,0,25,1111,Airbus A320,291,410.48,3685.33,5675.85,17757.61,2/29/2024,Middle East
135582,Lufthansa,LU4560,LAX,DXB,Los Angeles,Dubai,8/27/2024 4:41,8/27/2024 10:39,29,31,7138,Boeing 787,281,153.14,27807.36,2684.3,35031.88,8/27/2024,North America
135583,Delta Air Lines,DE2031,SIN,BLR,Singapore,Bangalore,9/18/2023 0:58,9/18/2023 4:45,0,0,7444,Airbus A320,155,990.62,20524.74,3687.1,29713.72,9/18/2023,Asia
135584,United Airlines,UN6301,ATL,CDG,Atlanta,Paris,9/27/2024 4:05,9/27/2024 11:53,0,35,7354,Airbus A321,201,975.03,27608.64,6338.84,43863.7,9/27/2024,North America
135585,American Airlines,AM4795,LAX,CDG,Los Angeles,Paris,12/26/2023 16:12,12/26/2023 22:31,26,28,3866,Airbus A350,186,630.22,12751.65,3770.16,29505.91,12/26/2023,North America
135586,Lufthansa,LU2683,LHR,SIN,London,Singapore,8/2/2023 10:15,8/3/2023 0:44,0,10,7764,Airbus A350,206,669.47,28986.94,6095.11,42651.26,8/2/2023,Europe
135587,Delta Air Lines,DE6971,ORD,SYD,Chicago,Sydney,5/7/2024 19:00,5/8/2024 7:53,0,0,4701,Airbus A321,81,424.39,16551.65,5301.83,27500.46,5/7/2024,North America
135588,United Airlines,UN5134,CDG,ORD,Paris,Chicago,7/23/2024 3:24,7/23/2024 11:50,12,11,7791,Boeing 777,280,565.87,31253.77,7148.74,52643.98,7/23/2024,Europe
135589,Lufthansa,LU8969,CDG,ATL,Paris,Atlanta,4/18/2024 2:42,4/18/2024 5:33,17,0,2125,Boeing 787,87,264.11,9179.66,4295,25562.66,4/18/2024,Europe
135590,Southwest Airlines,SO7252,LAX,JFK,Los Angeles,New York,10/17/2023 3:57,10/17/2023 10:27,18,8,6306,Airbus A320,94,900.48,21964.69,5024.12,31738.03,10/17/2023,North America
135591,Lufthansa,LU7065,LHR,BLR,London,Bangalore,11/16/2023 8:08,11/16/2023 15:00,41,0,4438,Boeing 777,225,867.25,15499.11,5210.95,34730.12,11/16/2023,Europe
135592,IndiGo,IN3834,LAX,LHR,Los Angeles,London,7/21/2023 7:02,7/21/2023 13:09,0,19,6756,Boeing 787,290,425.44,27832.63,4024.39,46419.41,7/21/2023,North America
135593,Southwest Airlines,SO8805,CDG,SYD,Paris,Sydney,5/10/2024 15:24,5/11/2024 2:04,16,0,2454,Airbus A321,296,572.01,10435.7,2791.73,17258.28,5/10/2024,Europe
135594,Lufthansa,LU3110,LHR,DEL,London,Delhi,8/20/2024 2:55,8/20/2024 16:44,3,11,3400,Boeing 777,175,1059.99,11777.79,6083.58,30044.39,8/20/2024,Europe
135595,Qatar Airways,QA5243,JFK,DXB,New York,Dubai,10/27/2024 3:51,10/27/2024 10:13,2,0,2733,Boeing 737,83,1129.58,11522.85,6168.38,21721.87,10/27/2024,North America
135596,United Airlines,UN7804,CDG,SYD,Paris,Sydney,6/29/2023 18:21,6/30/2023 4:56,6,23,429,Airbus A320,116,783.92,1679.01,7828.74,21009.88,6/29/2023,Europe
135597,United Airlines,UN4314,DXB,CDG,Dubai,Paris,2/24/2023 8:11,2/24/2023 9:19,2,11,508,Airbus A320,229,1053.2,2268.22,7056.9,12916.48,2/24/2023,Middle East
135598,Emirates,EM2082,BLR,DEL,Bangalore,Delhi,9/3/2024 0:56,9/3/2024 13:49,6,0,11797,Boeing 777,172,875.59,37334.2,2205.4,51759.81,9/3/2024,Asia
135599,Emirates,EM1434,LAX,DEL,Los Angeles,Delhi,7/3/2023 2:57,7/3/2023 9:47,7,0,3014,Boeing 787,225,650.3,8578.45,3080.53,16902.75,7/3/2023,North America
135600,IndiGo,IN9788,JFK,DXB,New York,Dubai,6/25/2024 8:00,6/25/2024 10:25,25,30,4277,Boeing 787,181,490.36,12216.21,3594,22085.61,6/25/2024,North America
135601,Delta Air Lines,DE6135,LHR,ATL,London,Atlanta,4/29/2023 10:57,4/29/2023 15:46,27,0,10926,Airbus A321,156,884.39,48119.71,4436.68,61412.33,4/29/2023,Europe
135602,Qatar Airways,QA7847,DOH,ORD,Doha,Chicago,10/17/2024 17:40,10/18/2024 3:17,0,0,6847,Boeing 737,210,265.18,19389.95,5189.77,35112.91,10/17/2024,Middle East
135603,American Airlines,AM1222,DOH,CDG,Doha,Paris,5/6/2024 18:38,5/7/2024 0:06,13,0,3081,Boeing 787,259,886.32,9933.54,6776.73,19907.95,5/6/2024,Middle East
135604,American Airlines,AM8053,SYD,ORD,Sydney,Chicago,8/22/2023 0:15,8/22/2023 5:06,0,43,10378,Boeing 777,273,279.36,41376.87,2483.5,48375.86,8/22/2023,Australia
135605,United Airlines,UN8618,LAX,JFK,Los Angeles,New York,10/23/2023 4:48,10/23/2023 18:18,19,14,11480,Airbus A350,277,985.98,50704.72,2976.75,67531.85,10/23/2023,North America
135606,American Airlines,AM3450,ATL,SIN,Atlanta,Singapore,3/11/2023 1:23,3/11/2023 5:44,15,37,11014,Airbus A350,247,691.79,47326.52,6608.88,58139.84,3/11/2023,North America
135607,Lufthansa,LU4333,CDG,LAX,Paris,Los Angeles,6/15/2023 13:59,6/16/2023 0:24,6,19,3467,Airbus A321,230,735.19,11368.86,7411.53,26760.11,6/15/2023,Europe
135608,Southwest Airlines,SO8102,DOH,LHR,Doha,London,1/24/2024 22:30,1/25/2024 12:00,28,41,7372,Airbus A320,179,225.55,21208.1,6814.26,39322.25,1/24/2024,Middle East
135609,Lufthansa,LU5762,LHR,DEL,London,Delhi,9/12/2024 7:38,9/12/2024 12:27,9,30,7569,Boeing 777,167,797.05,20741.94,4356.52,39638.17,9/12/2024,Europe
135610,Southwest Airlines,SO2355,JFK,DXB,New York,Dubai,7/2/2024 8:03,7/2/2024 21:28,0,46,9019,Airbus A321,229,1032.25,39804.88,7041.35,58489.79,7/2/2024,North America
135611,Qatar Airways,QA9956,SIN,LHR,Singapore,London,9/22/2024 9:38,9/22/2024 17:35,18,21,10037,Airbus A321,87,90.44,25321.49,3695.36,43698.4,9/22/2024,Asia
135612,Delta Air Lines,DE1865,ORD,DEL,Chicago,Delhi,11/9/2023 0:28,11/9/2023 9:15,0,0,3480,Boeing 787,85,598.96,14985.26,7755.94,30954.89,11/9/2023,North America
135613,IndiGo,IN1537,BLR,ATL,Bangalore,Atlanta,10/17/2024 18:47,10/18/2024 8:30,0,8,11856,Boeing 787,238,1078.18,30601.62,6307.39,43610.24,10/17/2024,Asia
135614,American Airlines,AM2082,DXB,ORD,Dubai,Chicago,12/29/2023 12:43,12/29/2023 13:56,4,0,3151,Boeing 737,130,726.61,9256.91,2761.86,19481.08,12/29/2023,Middle East
135615,Delta Air Lines,DE4495,BLR,LAX,Bangalore,Los Angeles,4/26/2023 10:20,4/26/2023 20:08,6,0,9771,Boeing 737 MAX,193,412.2,29327.2,7697.41,40611.57,4/26/2023,Asia
135616,IndiGo,IN1048,SYD,LHR,Sydney,London,7/30/2023 14:05,7/31/2023 3:39,18,4,7843,Boeing 737,197,515.26,30307.85,6998.07,46763.99,7/30/2023,Australia
135617,American Airlines,AM5871,DOH,ATL,Doha,Atlanta,10/5/2024 12:10,10/5/2024 20:23,29,0,363,Boeing 737 MAX,286,1065.18,1103.4,2703.78,15677.84,10/5/2024,Middle East
135618,Qatar Airways,QA3468,SYD,LHR,Sydney,London,9/30/2023 23:22,10/1/2023 5:18,2,10,4075,Boeing 737,165,891.74,12727.77,4156.87,26411.84,9/30/2023,Australia
135619,Lufthansa,LU5538,DEL,BLR,Delhi,Bangalore,6/23/2023 0:27,6/23/2023 7:49,23,28,10959,Airbus A321,122,899.67,33257.16,6370.44,46366.31,6/23/2023,Asia
135620,American Airlines,AM9981,JFK,SYD,New York,Sydney,3/10/2023 13:05,3/10/2023 23:32,9,15,10314,Boeing 737 MAX,145,876.14,40693.83,5835.57,50566.8,3/10/2023,North America
135621,Qatar Airways,QA6867,SYD,DOH,Sydney,Doha,1/26/2024 3:24,1/26/2024 12:56,10,2,5795,Boeing 737 MAX,165,747.84,18581.36,5283.83,36270.71,1/26/2024,Australia
135622,Delta Air Lines,DE1684,DOH,LAX,Doha,Los Angeles,1/25/2024 16:48,1/25/2024 22:45,0,11,1978,Boeing 737,97,536.5,7371.52,5952.07,24288.05,1/25/2024,Middle East
135623,Emirates,EM4689,CDG,ORD,Paris,Chicago,3/4/2023 18:43,3/5/2023 2:02,0,23,10612,Boeing 787,283,134.87,36004.51,6368.35,52145.66,3/4/2023,Europe
135624,Emirates,EM6752,SYD,BLR,Sydney,Bangalore,3/12/2023 10:31,3/12/2023 12:59,0,0,1201,Boeing 737,210,158.29,3269.97,2813.89,10172.52,3/12/2023,Australia
135625,Lufthansa,LU1033,ATL,LHR,Atlanta,London,12/3/2023 10:49,12/3/2023 12:20,0,17,4178,Airbus A320,298,1043.36,17306.07,6974.4,30516.32,12/3/2023,North America
135626,Lufthansa,LU4072,ORD,JFK,Chicago,New York,6/25/2024 23:25,6/26/2024 8:14,3,18,10624,Boeing 787,210,673.88,46982.38,3641.56,60908.31,6/25/2024,North America
135627,IndiGo,IN8879,CDG,LAX,Paris,Los Angeles,10/15/2023 22:52,10/16/2023 0:03,0,43,11283,Boeing 737,80,130.81,43361.8,6091.5,60504.02,10/15/2023,Europe
135628,Delta Air Lines,DE2871,CDG,ORD,Paris,Chicago,11/30/2024 19:18,12/1/2024 8:54,0,21,7036,Airbus A350,226,562.49,23453.86,5013.38,34999.21,11/30/2024,Europe
135629,United Airlines,UN1542,JFK,ORD,New York,Chicago,10/9/2024 13:40,10/10/2024 1:30,19,20,11558,Airbus A320,224,214.8,39559.32,6965.25,51512.27,10/9/2024,North America
135630,Qatar Airways,QA7100,DOH,ATL,Doha,Atlanta,8/16/2024 9:45,8/16/2024 14:49,0,1,6757,Boeing 777,142,1171.11,17619.84,3208.05,31412.13,8/16/2024,Middle East
135631,Emirates,EM2862,ORD,SIN,Chicago,Singapore,5/10/2023 1:45,5/10/2023 8:58,17,8,10111,Boeing 787,176,384.04,43462.52,3737.64,62039.33,5/10/2023,North America
135632,IndiGo,IN6031,JFK,ATL,New York,Atlanta,1/5/2024 2:57,1/5/2024 4:09,0,18,8828,Airbus A350,158,892.12,22166.04,7016.68,34411.44,1/5/2024,North America
135633,American Airlines,AM2162,ORD,LHR,Chicago,London,8/18/2024 14:47,8/18/2024 20:48,55,0,8189,Boeing 737,221,104.75,24837.13,3186.77,36683.98,8/18/2024,North America
135634,Qatar Airways,QA7448,BLR,CDG,Bangalore,Paris,7/26/2024 2:57,7/26/2024 11:40,19,12,3886,Boeing 777,116,109.97,15771.15,2813.01,28594.67,7/26/2024,Asia
135635,Delta Air Lines,DE2754,ATL,CDG,Atlanta,Paris,5/11/2023 22:35,5/12/2023 8:41,2,22,4335,Airbus A320,218,610.44,13320.45,4798.81,25641.9,5/11/2023,North America
135636,American Airlines,AM4088,BLR,LAX,Bangalore,Los Angeles,10/21/2023 7:37,10/21/2023 16:24,25,0,2878,Airbus A350,246,412.24,8151.79,3676.15,23961.54,10/21/2023,Asia
135637,United Airlines,UN8831,DOH,JFK,Doha,New York,4/3/2024 19:09,4/4/2024 5:41,38,8,4227,Airbus A321,297,193.22,17315.29,5057.64,26252.08,4/3/2024,Middle East
135638,Lufthansa,LU8249,SYD,ORD,Sydney,Chicago,11/22/2023 0:23,11/22/2023 3:20,31,14,1011,Boeing 737,211,991.64,3791.14,3285.69,12975.03,11/22/2023,Australia
135639,American Airlines,AM6936,JFK,BLR,New York,Bangalore,7/25/2023 12:00,7/26/2023 1:01,10,7,2441,Boeing 777,255,183.44,8949.03,7582.6,29727.13,7/25/2023,North America
135640,Emirates,EM102,JFK,DOH,New York,Doha,1/24/2024 16:29,1/24/2024 22:05,23,0,9486,Boeing 777,167,346.74,38464.29,7255.63,55750.22,1/24/2024,North America
135641,Emirates,EM3775,CDG,SIN,Paris,Singapore,8/9/2024 17:02,8/10/2024 2:44,17,31,9412,Boeing 777,158,1192.58,38620.51,3931.62,51632.18,8/9/2024,Europe
135642,American Airlines,AM3614,JFK,ATL,New York,Atlanta,1/7/2023 1:15,1/7/2023 6:12,20,0,829,Airbus A321,269,979.45,2141.84,4252.57,18160.8,1/7/2023,North America
135643,Lufthansa,LU7672,LAX,SYD,Los Angeles,Sydney,10/10/2023 20:59,10/11/2023 0:15,0,8,848,Boeing 787,85,1026.58,3063.91,6344.9,17718.36,10/10/2023,North America
135644,United Airlines,UN4681,LAX,ORD,Los Angeles,Chicago,8/15/2023 2:24,8/15/2023 7:27,0,24,1644,Airbus A320,281,1195.77,4707.47,6686.13,25441.06,8/15/2023,North America
135645,American Airlines,AM7727,ATL,BLR,Atlanta,Bangalore,8/3/2024 14:22,8/3/2024 20:48,0,17,11253,Boeing 787,162,478.62,36723.36,3699.89,51060.86,8/3/2024,North America
135646,Qatar Airways,QA1989,DEL,DOH,Delhi,Doha,5/1/2024 4:25,5/1/2024 15:24,48,8,9224,Airbus A321,184,1017.28,38985.52,4871.08,52688.96,5/1/2024,Asia
135647,Emirates,EM4983,CDG,DXB,Paris,Dubai,5/31/2023 4:03,5/31/2023 13:18,0,15,10709,Airbus A320,259,822.27,28980.72,5675.53,38410.19,5/31/2023,Europe
135648,IndiGo,IN6399,DOH,DEL,Doha,Delhi,4/20/2023 21:16,4/21/2023 7:46,15,12,364,Boeing 777,298,490.75,1045.59,6562.62,14806.87,4/20/2023,Middle East
135649,American Airlines,AM7014,BLR,DEL,Bangalore,Delhi,8/22/2024 6:34,8/22/2024 12:02,37,0,8621,Airbus A321,194,823.11,35023.93,2867.56,48709.9,8/22/2024,Asia
